8.082284760995888107e+00,6.828621294501113326e+00,0.000000000000000000e+00
8.291916033825655674e+00,6.067043540060351958e+00,0.000000000000000000e+00
8.623205362982043098e+00,6.909196389291540896e+00,0.000000000000000000e+00
9.297537826106301750e+00,6.748748168267141523e+00,0.000000000000000000e+00
9.044610611351702190e+00,6.889655465748667496e+00,0.000000000000000000e+00
7.927103766256792916e+00,6.312125859887316004e+00,0.000000000000000000e+00
8.130804174906469228e+00,5.309953083316983680e+00,0.000000000000000000e+00
7.227455564212525552e+00,6.425433821318241812e+00,0.000000000000000000e+00
7.569390298886609969e+00,6.098640457539998394e+00,0.000000000000000000e+00
8.958487851542715319e+00,7.113741901416013924e+00,0.000000000000000000e+00
7.628445157286603440e+00,6.644272471258027224e+00,0.000000000000000000e+00
7.911016873946330463e+00,6.450585415515709187e+00,0.000000000000000000e+00
8.565609731285997341e+00,5.325495281266175773e+00,0.000000000000000000e+00
9.030922861799872692e+00,6.503597115564882181e+00,0.000000000000000000e+00
8.781079064713086524e+00,6.559086944452580781e+00,0.000000000000000000e+00
8.153195741082003067e+00,7.508767666374516203e+00,0.000000000000000000e+00
7.655194042266949772e+00,5.101706851824266309e+00,0.000000000000000000e+00
8.566336404704280483e+00,6.036243463934299669e+00,0.000000000000000000e+00
8.811804022162634809e+00,6.473244536372300573e+00,0.000000000000000000e+00
9.286452870752581745e+00,5.468057036671094551e+00,0.000000000000000000e+00
8.555133243251434649e+00,5.455011519491723249e+00,0.000000000000000000e+00
8.827101358100115647e+00,6.493422501740547581e+00,0.000000000000000000e+00
8.112183335563830866e+00,5.229223757571348052e+00,0.000000000000000000e+00
9.228311572204844992e+00,6.079170497101206827e+00,0.000000000000000000e+00
8.705274498384167003e+00,6.799098045997214790e+00,0.000000000000000000e+00
8.055210855856637764e+00,6.150432970638252783e+00,0.000000000000000000e+00
8.995819568915798925e+00,5.523223988077289093e+00,0.000000000000000000e+00
8.224979239356182248e+00,6.470499185743110004e+00,0.000000000000000000e+00
8.404305027081891311e+00,5.965749832238716799e+00,0.000000000000000000e+00
9.611333768945396372e+00,6.397568559794104992e+00,0.000000000000000000e+00
9.212868845937322249e+00,6.531058572629778958e+00,0.000000000000000000e+00
9.166931657772515507e+00,5.831765438996685091e+00,0.000000000000000000e+00
8.415452491548489178e+00,5.053779191753490885e+00,0.000000000000000000e+00
9.229057486744320471e+00,6.161483886562537649e+00,0.000000000000000000e+00
7.360849477942190688e+00,7.117695598470968221e+00,0.000000000000000000e+00
8.332158324603426536e+00,6.693390432703277604e+00,0.000000000000000000e+00
8.517332318776006161e+00,5.704040867199798193e+00,0.000000000000000000e+00
7.166369682864496937e+00,7.631167321391422398e+00,0.000000000000000000e+00
7.382579788454886938e+00,6.365331307465847743e+00,0.000000000000000000e+00
8.803284494251828463e+00,6.498232333064863475e+00,0.000000000000000000e+00
8.936130479841306595e+00,7.185799059007181633e+00,0.000000000000000000e+00
8.839136107460864977e+00,7.290008468001738962e+00,0.000000000000000000e+00
8.460220813945337426e+00,6.148188114943071270e+00,0.000000000000000000e+00
8.632082134712513621e+00,6.686131275992155842e+00,0.000000000000000000e+00
8.663503155651898879e+00,6.922022434171650751e+00,0.000000000000000000e+00
8.302362861091227231e+00,6.001870623941814920e+00,0.000000000000000000e+00
7.028985924126729401e+00,6.174475198337727733e+00,0.000000000000000000e+00
7.825185209680777021e+00,5.903833743166216230e+00,0.000000000000000000e+00
8.822020567965941140e+00,6.303400880013315444e+00,0.000000000000000000e+00
8.729613264367941383e+00,6.734264333228312083e+00,0.000000000000000000e+00
8.750184545578999717e+00,6.189789151621078567e+00,0.000000000000000000e+00
8.226169286765761868e+00,6.123497934045406765e+00,0.000000000000000000e+00
7.476285767785873837e+00,6.725187481677581403e+00,0.000000000000000000e+00
7.551742303196055772e+00,6.154455978369592906e+00,0.000000000000000000e+00
7.454723815682170240e+00,6.505549618331419204e+00,0.000000000000000000e+00
8.324580284512977713e+00,6.009486944928694285e+00,0.000000000000000000e+00
9.034531394297493634e+00,5.265297952533869008e+00,0.000000000000000000e+00
8.370833081697170996e+00,6.581193482589355881e+00,0.000000000000000000e+00
8.338425583091286342e+00,5.733309459087671200e+00,0.000000000000000000e+00
7.572010727317529444e+00,5.521261192643898141e+00,0.000000000000000000e+00
7.406291526611608944e+00,5.299000689980611689e+00,0.000000000000000000e+00
7.648189151598728586e+00,6.198088513243655839e+00,0.000000000000000000e+00
8.078337218839887868e+00,5.365279306336231180e+00,0.000000000000000000e+00
7.817939718296226914e+00,5.126712547847041890e+00,0.000000000000000000e+00
8.529610155312726150e+00,5.405932858434702837e+00,0.000000000000000000e+00
8.839274958265511017e+00,6.696784519468675256e+00,0.000000000000000000e+00
7.692967705847008730e+00,5.380835870865693593e+00,0.000000000000000000e+00
8.505807872062593589e+00,6.408813424562392669e+00,0.000000000000000000e+00
8.147136517010913792e+00,6.666695112790304911e+00,0.000000000000000000e+00
7.989275122129413376e+00,5.633117575788910258e+00,0.000000000000000000e+00
7.934904062839265748e+00,7.399290280263715935e+00,0.000000000000000000e+00
7.914939192397500989e+00,5.551022434211668077e+00,0.000000000000000000e+00
7.661470665023325743e+00,5.464144440385938495e+00,0.000000000000000000e+00
7.774428018514485395e+00,6.238710888079586958e+00,0.000000000000000000e+00
8.142795270449127543e+00,6.276361167924742190e+00,0.000000000000000000e+00
8.218879568154212834e+00,7.107114264874072163e+00,0.000000000000000000e+00
8.107244210586618038e+00,6.297890208212867158e+00,0.000000000000000000e+00
8.101002995529839268e+00,6.565207956076442031e+00,0.000000000000000000e+00
7.587666099540933295e+00,5.698656157588685822e+00,0.000000000000000000e+00
7.669122344210597575e+00,6.729774548526234135e+00,0.000000000000000000e+00
7.582964889906591566e+00,6.319720922896170379e+00,0.000000000000000000e+00
7.182145770223206327e+00,6.600518668111082121e+00,0.000000000000000000e+00
7.853584651010115714e+00,4.941604877965946052e+00,0.000000000000000000e+00
8.472703314492491700e+00,6.000781331580311573e+00,0.000000000000000000e+00
8.863647451432607127e+00,5.908266553628916284e+00,0.000000000000000000e+00
8.620082624024826501e+00,6.254125368153645503e+00,0.000000000000000000e+00
8.308087269283042531e+00,5.329113214745970772e+00,0.000000000000000000e+00
8.381716833959091062e+00,6.206780993672248670e+00,0.000000000000000000e+00
7.777411582700128001e+00,6.412511873843916632e+00,0.000000000000000000e+00
8.396325632510164283e+00,5.863479833793808105e+00,0.000000000000000000e+00
9.354844190527501269e+00,5.629064762138137112e+00,0.000000000000000000e+00
7.647252516200410355e+00,6.666814575653992492e+00,0.000000000000000000e+00
8.932242962709624479e+00,5.774211498317415980e+00,0.000000000000000000e+00
8.168672705692980429e+00,5.695274237159827280e+00,0.000000000000000000e+00
8.937490079167025314e+00,5.746339459461286658e+00,0.000000000000000000e+00
8.246366099899406166e+00,6.047349169644658851e+00,0.000000000000000000e+00
9.871532565855108743e+00,5.615073209844483770e+00,0.000000000000000000e+00
8.602880308593560343e+00,7.703196330323414998e+00,0.000000000000000000e+00
8.042404057197229506e+00,6.547398126653021677e+00,0.000000000000000000e+00
9.079024357999189832e+00,6.385476206301309077e+00,0.000000000000000000e+00
8.129077062242151541e+00,6.207435829125240723e+00,0.000000000000000000e+00
7.596038592133370848e+00,5.793128491732741026e+00,0.000000000000000000e+00
8.120851927507510837e+00,6.988747285927653152e+00,0.000000000000000000e+00
7.880630975004463856e+00,7.270361234747092283e+00,0.000000000000000000e+00
7.670403584755337789e+00,6.411352845600013950e+00,0.000000000000000000e+00
8.222516952585079864e+00,6.758818200747489513e+00,0.000000000000000000e+00
7.554425944716570029e+00,7.025093962769490830e+00,0.000000000000000000e+00
8.408351944975059666e+00,6.798389250153074492e+00,0.000000000000000000e+00
7.589459094048195631e+00,5.924220191735480867e+00,0.000000000000000000e+00
8.467793890538631629e+00,5.888293080588169026e+00,0.000000000000000000e+00
7.903886767281877113e+00,5.078334872275048539e+00,0.000000000000000000e+00
7.139060988894570414e+00,7.821227995124530707e+00,0.000000000000000000e+00
8.374849999851578630e+00,6.693993345340300216e+00,0.000000000000000000e+00
8.016158601631977021e+00,5.878475785264195785e+00,0.000000000000000000e+00
8.611668374865674380e+00,5.903085931835027722e+00,0.000000000000000000e+00
8.846767593738395163e+00,6.231519345676590049e+00,0.000000000000000000e+00
9.873866303764000207e+00,6.444115214715586681e+00,0.000000000000000000e+00
7.351501164795395837e+00,5.846452800139032568e+00,0.000000000000000000e+00
8.574019210426818915e+00,6.147586557516730110e+00,0.000000000000000000e+00
8.060272449371296943e+00,5.750629578595154889e+00,0.000000000000000000e+00
